T_SIGN	BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	4703	3.35327	3.28347	0.00080736
1	4704	3.30617	3.28347	0.000807203
1	4705	3.30093	3.28348	0.00080704
1	4706	3.31218	3.28348	0.000806891
1	4707	3.34662	3.28349	0.000806831
1	4708	3.3616	3.28351	0.000806831
1	4709	3.33662	3.28352	0.000806738
1	4710	3.35333	3.28354	0.000806703
1	4711	3.36685	3.28356	0.000806725
1	4712	3.3628	3.28357	0.00080673
1	4713	3.35683	3.28359	0.000806708
1	4714	3.34921	3.2836	0.000806657
1	4715	3.34412	3.28361	0.000806588
1	4716	3.34213	3.28363	0.000806513
1	4717	3.33507	3.28364	0.000806415
1	4718	3.33095	3.28365	0.000806307
1	4719	3.34219	3.28366	0.000806231
1	4720	3.3468	3.28367	0.000806171
1	4721	3.34128	3.28369	0.000806093
1	4722	3.33717	3.2837	0.000806002
1	4723	3.33765	3.28371	0.000805912
1	4724	3.33735	3.28372	0.000805822
1	4725	3.32883	3.28373	0.000805708
1	4726	3.30191	3.28373	0.000805546
1	4727	3.27737	3.28373	0.000805377
1	4728	3.28924	3.28373	0.000805208
1	4729	3.32176	3.28374	0.000805077
1	4730	3.33923	3.28375	0.000804993
1	4731	3.32437	3.28376	0.000804868
1	4732	3.306	3.28377	0.000804712
1	4733	3.3139	3.28377	0.000804567
1	4734	3.31985	3.28378	0.000804433
1	4735	3.32339	3.28379	0.000804307
1	4736	3.33202	3.2838	0.000804201
1	4737	3.33668	3.28381	0.000804109
1	4738	3.32814	3.28382	0.000803994
1	4739	3.30471	3.28382	0.000803836
1	4740	3.30673	3.28383	0.000803681
1	4741	3.36877	3.28385	0.000803711
1	4742	3.38748	3.28387	0.000803839
1	4743	3.37724	3.28389	0.000803911
1	4744	3.35341	3.2839	0.000803875
1	4745	3.33045	3.28391	0.000803765
1	4746	3.32655	3.28392	0.000803646
1	4747	3.33642	3.28393	0.000803553
1	4748	3.35306	3.28395	0.000803515
1	4749	3.3679	3.28396	0.000803541
1	4750	3.37157	3.28398	0.000803583
1	4751	3.38081	3.284	0.000803672
1	4752	3.40081	3.28403	0.000803879
1	4753	3.41063	3.28405	0.000804151
1	4754	3.39447	3.28408	0.000804317
1	4755	3.35137	3.28409	0.000804273
1	4756	3.31489	3.2841	0.00080413
1	4757	3.32689	3.28411	0.000804011
1	4758	3.35156	3.28412	0.000803967
1	4759	3.34405	3.28413	0.000803897
1	4760	3.30722	3.28414	0.000803742
1	4761	3.32822	3.28415	0.000803627
1	4762	3.37325	3.28417	0.000803676
1	4763	3.38662	3.28419	0.000803795
1	4764	3.38522	3.28421	0.000803906
1	4765	3.37912	3.28423	0.000803984
1	4766	3.36145	3.28425	0.000803979
1	4767	3.32718	3.28425	0.00080386
1	4768	3.31904	3.28426	0.000803725
1	4769	3.3344	3.28427	0.000803625
1	4770	3.32187	3.28428	0.000803495
1	4771	3.31876	3.28429	0.000803359
1	4772	3.34843	3.2843	0.000803303
1	4773	3.37106	3.28432	0.000803341
1	4774	3.38034	3.28434	0.000803424
1	4775	3.38309	3.28436	0.000803522
1	4776	3.37742	3.28438	0.00080359
1	4777	3.35931	3.2844	0.000803575
1	4778	3.33114	3.28441	0.000803466
1	4779	3.29729	3.28441	0.000803303
1	4780	3.28869	3.28441	0.000803135
1	4781	3.36422	3.28443	0.000803141
1	4782	3.40284	3.28445	0.000803354
1	4783	3.40569	3.28448	0.000803586
1	4784	3.39409	3.2845	0.000803745
1	4785	3.36154	3.28451	0.000803738
1	4786	3.32376	3.28452	0.000803612
1	4787	3.3363	3.28453	0.000803517
1	4788	3.34596	3.28455	0.000803451
1	4789	3.34733	3.28456	0.000803391
1	4790	3.35137	3.28457	0.000803344
1	4791	3.33717	3.28458	0.000803251
1	4792	3.30362	3.28459	0.000803093
1	4793	3.293	3.28459	0.000802928
1	4794	3.3039	3.28459	0.00080277
1	4795	3.29832	3.2846	0.000802608
1	4796	3.29424	3.2846	0.000802443
1	4797	3.30555	3.2846	0.000802288
1	4798	3.30826	3.28461	0.000802136
1	4799	3.31508	3.28461	0.000801994
1	4800	3.31947	3.28462	0.00080186
1	4801	3.31541	3.28463	0.000801718
1	4802	3.31488	3.28463	0.000801576
1	4803	3.32405	3.28464	0.000801451
1	4804	3.33397	3.28465	0.00080135
1	4805	3.32667	3.28466	0.000801231
1	4806	3.28835	3.28466	0.000801065
1	4807	3.27701	3.28466	0.0008009
1	4808	3.26159	3.28466	0.000800747
1	4809	3.24182	3.28465	0.00080063
1	4810	3.28466	3.28465	0.000800464
1	4811	3.32694	3.28466	0.000800346
1	4812	3.33419	3.28467	0.000800246
1	4813	3.33092	3.28468	0.000800137
1	4814	3.3299	3.28469	0.000800026
1	4815	3.3233	3.28469	0.0007999
1	4816	3.30581	3.2847	0.000799746
1	4817	3.2602	3.28469	0.000799596
1	4818	3.269	3.28469	0.000799437
1	4819	3.32734	3.2847	0.00079932
1	4820	3.33727	3.28471	0.000799229
1	4821	3.30078	3.28471	0.00079907
1	4822	3.2616	3.28471	0.000798918
1	4823	3.27916	3.28471	0.000798754
1	4824	3.30457	3.28471	0.000798599
1	4825	3.32529	3.28472	0.000798477
1	4826	3.3337	3.28473	0.000798376
1	4827	3.32856	3.28474	0.000798263
1	4828	3.31754	3.28475	0.000798126
1	4829	3.3114	3.28475	0.00079798
1	4830	3.32009	3.28476	0.000797848
1	4831	3.31358	3.28476	0.000797706
1	4832	3.28744	3.28476	0.000797541
1	4833	3.29891	3.28477	0.000797381
1	4834	3.31994	3.28477	0.000797249
1	4835	3.3059	3.28478	0.000797096
1	4836	3.28701	3.28478	0.000796932
1	4837	3.2976	3.28478	0.000796771
1	4838	3.3074	3.28479	0.00079662
1	4839	3.30176	3.28479	0.000796463
1	4840	3.29524	3.28479	0.000796302
1	4841	3.29822	3.2848	0.000796142
1	4842	3.30384	3.2848	0.000795987
1	4843	3.29722	3.2848	0.000795827
1	4844	3.26	3.2848	0.000795679
1	4845	3.21116	3.28478	0.00079566
1	4846	3.24106	3.28477	0.000795547
1	4847	3.2875	3.28477	0.000795383
1	4848	3.28245	3.28477	0.000795219
1	4849	3.25528	3.28477	0.000795079
1	4850	3.24908	3.28476	0.000794949
1	4851	3.27932	3.28476	0.000794786
1	4852	3.3034	3.28476	0.000794631
1	4853	3.30543	3.28477	0.000794479
1	4854	3.29787	3.28477	0.00079432
1	4855	3.27236	3.28477	0.00079416
1	4856	3.22974	3.28476	0.000794078
1	4857	3.2717	3.28475	0.000793919
1	4858	3.30386	3.28476	0.000793765
1	4859	3.29205	3.28476	0.000793603
1	4860	3.27336	3.28476	0.000793443
1	4861	3.26958	3.28475	0.000793286
1	4862	3.27916	3.28475	0.000793124
1	4863	3.27964	3.28475	0.000792961
1	4864	3.27178	3.28475	0.000792803
1	4865	3.28527	3.28475	0.00079264
1	4866	3.29763	3.28475	0.000792481
1	4867	3.29218	3.28475	0.00079232
1	4868	3.27167	3.28475	0.000792162
1	4869	3.27138	3.28475	0.000792004
1	4870	3.29233	3.28475	0.000791843
1	4871	3.29687	3.28475	0.000791684
1	4872	3.27551	3.28475	0.000791524
1	4873	3.23609	3.28474	0.000791425
1	4874	3.22885	3.28473	0.000791345
1	4875	3.2541	3.28472	0.000791208
1	4876	3.27293	3.28472	0.000791049
1	4877	3.27817	3.28472	0.000790888
1	4878	3.27597	3.28472	0.000790728
1	4879	3.27453	3.28471	0.000790569
1	4880	3.27669	3.28471	0.000790408
1	4881	3.27666	3.28471	0.000790248
1	4882	3.2731	3.28471	0.00079009
1	4883	3.27003	3.2847	0.000789934
1	4884	3.27041	3.2847	0.000789778
1	4885	3.27356	3.2847	0.000789619
1	4886	3.27365	3.2847	0.000789461
1	4887	3.22858	3.28469	0.000789383
1	4888	3.12285	3.28465	0.000789915
1	4889	3.20719	3.28464	0.000789913
1	4890	3.23597	3.28463	0.000789814
1	4891	3.23472	3.28462	0.000789718
1	4892	3.2491	3.28461	0.00078959
1	4893	3.27258	3.28461	0.000789433
1	4894	3.23149	3.2846	0.000789346
1	4895	3.21155	3.28458	0.000789326
1	4896	3.26136	3.28458	0.000789179
1	4897	3.26613	3.28457	0.000789027
1	4898	3.22548	3.28456	0.000788958
1	4899	3.23005	3.28455	0.000788875
1	4900	3.2727	3.28455	0.000788718
1	4901	3.29617	3.28455	0.00078856
1	4902	3.29366	3.28455	0.000788402
1	4903	3.27111	3.28455	0.000788246
1	4904	3.27008	3.28455	0.000788091
1	4905	3.30168	3.28455	0.000787938
1	4906	3.31237	3.28455	0.000787797
1	4907	3.30427	3.28456	0.000787647
1	4908	3.2829	3.28456	0.000787487
1	4909	3.2682	3.28455	0.000787333
1	4910	3.26289	3.28455	0.000787185
1	4911	3.27906	3.28455	0.000787026
1	4912	3.31773	3.28456	0.000786895
1	4913	3.33311	3.28457	0.000786796
1	4914	3.31682	3.28457	0.000786664
1	4915	3.28339	3.28457	0.000786504
1	4916	3.30314	3.28458	0.000786353
1	4917	3.31982	3.28458	0.000786226
1	4918	3.31296	3.28459	0.000786087
1	4919	3.30415	3.28459	0.000785937
1	4920	3.29858	3.2846	0.000785783
1	4921	3.29682	3.2846	0.000785627
1	4922	3.3007	3.2846	0.000785474
1	4923	3.30169	3.2846	0.000785322
1	4924	3.29518	3.28461	0.000785166
1	4925	3.2965	3.28461	0.00078501
1	4926	3.30823	3.28461	0.000784865
1	4927	3.31696	3.28462	0.000784733
1	4928	3.31888	3.28463	0.000784605
1	4929	3.31459	3.28463	0.000784469
1	4930	3.30108	3.28464	0.000784317
1	4931	3.27666	3.28464	0.00078416
1	4932	3.25404	3.28463	0.000784025
1	4933	3.24808	3.28462	0.000783901
1	4934	3.23953	3.28461	0.000783796
1	4935	3.23194	3.2846	0.00078371
1	4936	3.23575	3.28459	0.000783613
1	4937	3.21332	3.28458	0.000783588
1	4938	3.22393	3.28457	0.000783525
1	4939	3.26835	3.28456	0.000783373
1	4940	3.27747	3.28456	0.000783216
1	4941	3.26694	3.28456	0.000783066
1	4942	3.25376	3.28455	0.000782932
1	4943	3.2406	3.28454	0.000782824
1	4944	3.22157	3.28453	0.000782769
1	4945	3.22846	3.28452	0.000782693
1	4946	3.26354	3.28451	0.000782546
1	4947	3.28004	3.28451	0.000782389
1	4948	3.26733	3.28451	0.000782238
1	4949	3.23914	3.2845	0.000782134
1	4950	3.23656	3.28449	0.000782036
1	4951	3.26582	3.28449	0.000781887
1	4952	3.285	3.28449	0.000781729
1	4953	3.28509	3.28449	0.000781571
1	4954	3.26277	3.28448	0.000781426
1	4955	3.24392	3.28447	0.000781311
1	4956	3.25061	3.28447	0.000781183
1	4957	3.24719	3.28446	0.000781062
1	4958	3.25851	3.28445	0.000780922
1	4959	3.2845	3.28445	0.000780765
1	4960	3.29741	3.28446	0.000780611
1	4961	3.28852	3.28446	0.000780455
1	4962	3.28058	3.28446	0.000780298
1	4963	3.29134	3.28446	0.000780142
1	4964	3.30232	3.28446	0.000779993
1	4965	3.31015	3.28447	0.000779853
1	4966	3.30857	3.28447	0.000779711
1	4967	3.30646	3.28448	0.000779567
1	4968	3.27546	3.28448	0.000779412
1	4969	3.26441	3.28447	0.000779265
1	4970	3.29113	3.28447	0.00077911
1	4971	3.2913	3.28447	0.000778954
1	4972	3.2872	3.28447	0.000778798
1	4973	3.3099	3.28448	0.000778658
1	4974	3.32115	3.28449	0.000778536
1	4975	3.32237	3.28449	0.000778417
1	4976	3.31435	3.2845	0.000778284
1	4977	3.30677	3.2845	0.00077814
1	4978	3.30542	3.28451	0.000777995
1	4979	3.30576	3.28451	0.000777851
1	4980	3.31039	3.28452	0.000777712
1	4981	3.31625	3.28453	0.000777582
1	4982	3.31655	3.28453	0.000777452
1	4983	3.31026	3.28454	0.000777313
1	4984	3.30911	3.28454	0.000777173
1	4985	3.32078	3.28455	0.000777051
1	4986	3.34142	3.28456	0.000776979
1	4987	3.36041	3.28458	0.000776972
1	4988	3.35601	3.28459	0.000776948
1	4989	3.33411	3.2846	0.000776856
1	4990	3.31689	3.28461	0.000776727
1	4991	3.32101	3.28461	0.000776606
1	4992	3.34028	3.28462	0.00077653
1	4993	3.34639	3.28464	0.000776473
1	4994	3.33665	3.28465	0.000776388
1	4995	3.34069	3.28466	0.000776313
1	4996	3.35656	3.28467	0.000776291
1	4997	3.35448	3.28469	0.000776262
1	4998	3.35365	3.2847	0.000776229
1	4999	3.3561	3.28472	0.000776205
1	5000	3.35326	3.28473	0.000776171
